href;title;price;features;propertyType;shortLocation;adType;date
/es/alquiler/vivienda/las-palmas-de-gran-canaria/schamann---rehoyas/159258139/d;Piso de alquiler en Las Palmas de Gran Canaria;500 € /mes;['3 habs.', '1 baño', '80 m²', ''];Piso;Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/santa-lucia-de-tirajana/ascensor-amueblado-se-aceptan-mascotas/159257498/d;Piso de alquiler en Calle de la Boga, Santa Lucía de Tirajana;500 € /mes;['2 habs.', '1 baño', '60 m²', 'con ascensor'];Piso;Calle de la Boga, Santa Lucía de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/amueblado/158848807/d;Estudio de alquiler en Camping Pasito Blanco, San Bartolomé de Tirajana;490 € /mes;['1 hab.', '1 baño', '55 m²', ''];Estudio;Camping Pasito Blanco, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/isleta/159242392/d;Piso de alquiler en Calle Benartemi, Las Palmas de Gran Canaria;650 € /mes;['1 hab.', '1 baño', ''];Piso;Calle Benartemi, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-amueblado/158697023/d;Casa o chalet de alquiler en Touroperador Neckermann, 3, San Bartolomé de Tirajana;600 € /mes;['1 hab.', '1 baño', '55 m²', 'con terraza'];Casa o chalet;Touroperador Neckermann, 3, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/jardin-terraza-amueblado-piscina/159131548/d;Piso de alquiler en Calle Inglaterra, San Bartolomé de Tirajana;1.200 € /mes;['2 habs.', '1 baño', '85 m²', 'con terraza'];Piso;Calle Inglaterra, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/aguimes/amueblado/159129670/d;Piso de alquiler en Calle Roger de Lauria, Agüimes;600 € /mes;['2 habs.', '1 baño', '60 m²', ''];Piso;Calle Roger de Lauria, Agüimes;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado-television/159253161/d;Estudio de alquiler en Las Palmas de Gran Canaria;450 € /mes;['1 baño', '35 m²', 'con ascensor'];Estudio;Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/aguimes/playa-de-arinaga/152977137/d;Apartamento de alquiler en Agüimes;600 € /mes;['2 habs.', '1 baño', '65 m²', ''];Apartamento;Agüimes;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-zona-comunitaria-amueblado-television-piscina/159138105/d;Apartamento de alquiler en Calle Bonsai, San Bartolomé de Tirajana;600 € /mes;['1 baño', '40 m²', 'con terraza'];Apartamento;Calle Bonsai, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado-television/159250326/d;Piso de alquiler en Calle Juan de Miranda, 2, Las Palmas de Gran Canaria;620 € /mes;['2 habs.', '1 baño', '70 m²', 'con ascensor'];Piso;Calle Juan de Miranda, 2, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/mogan-pueblo/159250273/d;Casa o chalet de alquiler en Pie de la Cuesta, Mogán;3.500 € /mes;['5 habs.', '5 baños', '175 m²', ''];Casa o chalet;Pie de la Cuesta, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/aguimes/aguimes---temisas/159338716/d;Piso de alquiler en Agüimes;450 € /mes;['3 habs.', '1 baño', '74 m²', ''];Piso;Agüimes;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-jardin-terraza-trastero-amueblado-piscina/159088290/d;Piso de alquiler en Avenida Touroperador Thomson Holidays, San Bartolomé de Tirajana;1.200 € /mes;['2 habs.', '1 baño', '45 m²', 'con terraza'];Piso;Avenida Touroperador Thomson Holidays, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-ascensor-amueblado/157678698/d;Piso de alquiler en Calle Emilio Castelar, Las Palmas de Gran Canaria;800 € /mes;['2 habs.', '1 baño', '63 m²', 'con ascensor'];Piso;Calle Emilio Castelar, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-amueblado/159249310/d;Piso de alquiler en Calle Campo Internacional, San Bartolomé de Tirajana;750 € /mes;['2 habs.', '1 baño', '85 m²', 'con terraza'];Piso;Calle Campo Internacional, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-terraza-amueblado/159249192/d;Piso de alquiler en Calle Pino Apolinario, Las Palmas de Gran Canaria;990 € /mes;['2 habs.', '1 baño', '300 m²', 'con terraza'];Piso;Calle Pino Apolinario, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/santa-catalina---canteras/159335762/d;Apartamento de alquiler en Plaza Padre Cueto, 22, Las Palmas de Gran Canaria;1.100 € /mes;['1 hab.', '1 baño', '35 m²', ''];Apartamento;Plaza Padre Cueto, 22, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-zona-comunitaria-amueblado-internet-piscina/157864633/d;Casa adosada de alquiler en Calle Valencia, Mogán;1.100 € /mes;['2 habs.', '2 baños', '80 m²', 'con terraza'];Casa adosada;Calle Valencia, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-ascensor-piscina-amueblado-piscina/159246428/d;Apartamento de alquiler en San Bartolomé de Tirajana;700 € /mes;['1 hab.', '1 baño', '45 m²', 'con ascensor y terraza'];Apartamento;San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/terraza-ascensor/159244940/d;Piso de alquiler en Calle Kant, Las Palmas de Gran Canaria;1.000 € /mes;['1 hab.', '1 baño', '60 m²', 'con ascensor y terraza'];Piso;Calle Kant, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/santa-lucia-de-tirajana/ascensor-parking-no-amueblado/158809793/d;Piso de alquiler en Santa Lucía de Tirajana;500 € /mes;['2 habs.', '1 baño', '70 m²', 'con ascensor y parking'];Piso;Santa Lucía de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-zona-comunitaria-amueblado-parking-television-piscina/159244328/d;Casa o chalet de alquiler en Apartamentos Arizona, 1, Mogán;750 € /mes;['2 habs.', '2 baños', '85 m²', 'con parking y terraza'];Casa o chalet;Apartamentos Arizona, 1, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/cono-sur/159330736/d;Piso de alquiler en Plaza Anton Dvorak, Las Palmas de Gran Canaria;450 € /mes;['3 habs.', '1 baño', '80 m²', ''];Piso;Plaza Anton Dvorak, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-ascensor-piscina-amueblado-piscina/158629651/d;Dúplex de alquiler en Mogán;750 € /mes;['2 habs.', '2 baños', '58 m²', 'con ascensor y terraza'];Dúplex;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/aire-acondicionado-terraza-ascensor-amueblado-television/155918810/d;Apartamento de alquiler en Mogán;600 € /mes;['1 hab.', '1 baño', '60 m²', 'con ascensor y terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/aire-acondicionado-amueblado-internet/158154680/d;Apartamento de alquiler en Mogán;550 € /mes;['1 hab.', '1 baño', '55 m²', ''];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-ascensor-amueblado/156817648/d;Apartamento de alquiler en Mogán;650 € /mes;['1 hab.', '1 baño', '50 m²', 'con ascensor y terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-zona-comunitaria-ascensor-amueblado-internet/156797186/d;Apartamento de alquiler en Mogán;550 € /mes;['1 hab.', '1 baño', '60 m²', 'con ascensor y terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/ascensor-amueblado-television-internet/158818442/d;Apartamento de alquiler en Mogán;650 € /mes;['2 habs.', '1 baño', '55 m²', 'con ascensor'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/ascensor/156796961/d;Apartamento de alquiler en Calle Princesa Tenesoya, Mogán;850 € /mes;['2 habs.', '1 baño', '65 m²', 'con ascensor'];Apartamento;Calle Princesa Tenesoya, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-ascensor-amueblado-internet/156797491/d;Apartamento de alquiler en Mogán;600 € /mes;['1 hab.', '1 baño', '60 m²', 'con ascensor y terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/ascensor-amueblado-internet/156797245/d;Apartamento de alquiler en Mogán;550 € /mes;['1 hab.', '1 baño', '60 m²', 'con ascensor'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/aire-acondicionado-terraza-amueblado/156817755/d;Apartamento de alquiler en Mogán;750 € /mes;['2 habs.', '1 baño', '100 m²', 'con terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza/157760434/d;Ático de alquiler en Mogán;850 € /mes;['3 habs.', '1 baño', '138 m²', 'con terraza'];Ático;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-amueblado-piscina/158312745/d;Piso de alquiler en Avenida Los Guaires, Mogán;600 € /mes;['1 hab.', '1 baño', '40 m²', 'con terraza'];Piso;Avenida Los Guaires, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/arucas/santidad/159329443/d;Piso de alquiler en Plaza Graciosa, Arucas;490 € /mes;['1 hab.', '1 baño', '49 m²', ''];Piso;Plaza Graciosa, Arucas;Alquilar;2021/04/12
/es/alquiler/vivienda/santa-lucia-de-tirajana/aire-acondicionado-calefaccion-amueblado/159237946/d;Piso de alquiler en Calle León y Castillo, Santa Lucía de Tirajana;450 € /mes;['2 habs.', '1 baño', '60 m²', ''];Piso;Calle León y Castillo, Santa Lucía de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-amueblado-parking-piscina/158665900/d;Apartamento de alquiler en Mogán;600 € /mes;['1 hab.', '1 baño', '45 m²', 'con parking y terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-amueblado-parking-piscina/159208867/d;Casa o chalet de alquiler en San Bartolomé de Tirajana;600 € /mes;['1 hab.', '1 baño', '60 m²', 'con parking y terraza'];Casa o chalet;San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-ascensor-amueblado-parking-piscina/158975593/d;Apartamento de alquiler en San Bartolomé de Tirajana;600 € /mes;['2 habs.', '1 baño', '59 m²', 'con ascensor y parking'];Apartamento;San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/jardin-amueblado-parking-piscina/159107283/d;Casa o chalet de alquiler en San Bartolomé de Tirajana;600 € /mes;['1 hab.', '1 baño', '140 m²', 'con parking'];Casa o chalet;San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor/159237245/d;Piso de alquiler en Las Palmas de Gran Canaria;700 € /mes;['2 habs.', '2 baños', '84 m²', 'con ascensor'];Piso;Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/amueblado/159237165/d;Piso de alquiler en Avenida de Wind Surfing, San Bartolomé de Tirajana;650 € /mes;['2 habs.', '1 baño', '70 m²', ''];Piso;Avenida de Wind Surfing, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/arenales---lugo---avda--maritima/159237106/d;Piso de alquiler en Calle León y Castillo, Las Palmas de Gran Canaria;850 € /mes;['3 habs.', '2 baños', '137 m²', ''];Piso;Calle León y Castillo, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/159236587/d;Piso de alquiler en Las Palmas de Gran Canaria;550 € /mes;['1 hab.', '1 baño', '50 m²', 'con ascensor'];Piso;Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/aire-acondicionado-terraza-amueblado/159235128/d;Casa o chalet de alquiler en Mogán;1.400 € /mes;['3 habs.', '5 baños', '130 m²', 'con terraza'];Casa o chalet;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/terraza-ascensor-piscina-amueblado-piscina/159235127/d;Apartamento de alquiler en Mogán;650 € /mes;['1 hab.', '2 baños', '40 m²', 'con ascensor y terraza'];Apartamento;Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-terraza-patio-piscina-amueblado/159234958/d;Dúplex de alquiler en Touroperador Marin, San Bartolomé de Tirajana;650 € /mes;['1 hab.', '2 baños', '46 m²', 'con terraza'];Dúplex;Touroperador Marin, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-terraza-patio-piscina-amueblado/159234957/d;Dúplex de alquiler en Touroperador Marin, San Bartolomé de Tirajana;650 € /mes;['1 hab.', '2 baños', '46 m²', 'con terraza'];Dúplex;Touroperador Marin, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-zona-comunitaria-amueblado-internet/158679633/d;Piso de alquiler en Calle Cancún, 45, San Bartolomé de Tirajana;650 € /mes;['2 habs.', '1 baño', '70 m²', ''];Piso;Calle Cancún, 45, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/parking-trastero-ascensor-amueblado/159234647/d;Piso de alquiler en Las Palmas de Gran Canaria;750 € /mes;['2 habs.', '1 baño', '68 m²', 'con ascensor'];Piso;Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/156410632/d;Loft de alquiler en Calle Mary Sánchez, Las Palmas de Gran Canaria;550 € /mes;['1 baño', '40 m²', 'con ascensor'];Loft;Calle Mary Sánchez, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158584821/d;Piso de alquiler en Manuel Becerra, Las Palmas de Gran Canaria;750 € /mes;['2 habs.', '1 baño', '70 m²', 'con ascensor'];Piso;Manuel Becerra, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/telde/terraza-trastero-ascensor-amueblado-parking-internet/159229938/d;Ático de alquiler en Calle Emigrantes Cubanos, Telde;600 € /mes;['2 habs.', '1 baño', '80 m²', 'con ascensor y parking'];Ático;Calle Emigrantes Cubanos, Telde;Alquilar;2021/04/12
/es/alquiler/vivienda/aguimes/trastero-ascensor-amueblado/158317325/d;Piso de alquiler en Calle Almirante Justy Pita, Agüimes;500 € /mes;['2 habs.', '1 baño', '65 m²', 'con ascensor'];Piso;Calle Almirante Justy Pita, Agüimes;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/terraza-trastero-zona-comunitaria-ascensor-parking-piscina-no-amueblado/156581830/d;Piso de alquiler en Juan Carlos I, Las Palmas de Gran Canaria;790 € /mes;['3 habs.', '2 baños', '125 m²', 'con ascensor y parking'];Piso;Juan Carlos I, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-parking/159228878/d;Piso de alquiler en Avenida Ansite, Las Palmas de Gran Canaria;850 € /mes;['3 habs.', '2 baños', '95 m²', 'con ascensor y parking'];Piso;Avenida Ansite, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/ingenio/aire-acondicionado-amueblado-internet/159228088/d;Casa adosada de alquiler en Calle Murillo, Ingenio;400 € /mes;['1 hab.', '1 baño', ''];Casa adosada;Calle Murillo, Ingenio;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-amueblado/159228283/d;Piso de alquiler en San Bartolomé de Tirajana;600 € /mes;['3 habs.', '2 baños', '87 m²', ''];Piso;San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/amueblado/159228112/d;Piso de alquiler en Carretera Vieja, Mogán;550 € /mes;['1 hab.', '1 baño', '47 m²', ''];Piso;Carretera Vieja, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/santa-lucia-de-tirajana/vecindario---el-doctoral---cruce-de-sardina/159227753/d;Piso de alquiler en Santa Lucía de Tirajana;380 € /mes;['1 hab.', '1 baño', '50 m²', ''];Piso;Santa Lucía de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/zona-comunitaria-amueblado-piscina/159227643/d;Piso de alquiler en Calle de Los Jazmines, San Bartolomé de Tirajana;650 € /mes;['1 hab.', '1 baño', '55 m²', ''];Piso;Calle de Los Jazmines, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158696186/d;Piso de alquiler en Calle la Naval, Las Palmas de Gran Canaria;800 € /mes;['3 habs.', '1 baño', '138 m²', 'con ascensor'];Piso;Calle la Naval, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/santa-lucia-de-tirajana/patio-amueblado/155397048/d;Piso de alquiler en Santa Lucía de Tirajana;560 € /mes;['2 habs.', '1 baño', '47 m²', ''];Piso;Santa Lucía de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/aire-acondicionado-terraza-zona-comunitaria-amueblado-television/159104307/d;Apartamento de alquiler en Paseo de Los Pescadores, Mogán;775 € /mes;['1 hab.', '1 baño', '72 m²', 'con terraza'];Apartamento;Paseo de Los Pescadores, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/parking-jardin-amueblado-se-aceptan-mascotas/159312287/d;Casa adosada de alquiler en Plaza Ángel Guerra 25, Las Palmas de Gran Canaria;700 € /mes;['2 habs.', '2 baños', '90 m²', ''];Casa adosada;Plaza Ángel Guerra 25, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/parking-trastero-ascensor-piscina/158549223/d;Piso de alquiler en Manuel Pescador Sanchez, Las Palmas de Gran Canaria;800 € /mes;['2 habs.', '1 baño', '80 m²', 'con ascensor'];Piso;Manuel Pescador Sanchez, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-parking-parking-no-amueblado/158031799/d;Casa adosada de alquiler en Del Barranco, San Bartolomé de Tirajana;1.150 € /mes;['2 habs.', '2 baños', '129 m²', 'con parking'];Casa adosada;Del Barranco, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-amueblado/156577953/d;Apartamento de alquiler en Playa del Ingles, S/n, San Bartolomé de Tirajana;875 € /mes;['1 hab.', '1 baño', '48 m²', ''];Apartamento;Playa del Ingles, S/n, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/aire-acondicionado-parking-jardin-terraza-zona-comunitaria-patio-amueblado-television-se-aceptan-mascotas-internet-piscina/158565712/d;Casa o chalet de alquiler en Gc-500, San Bartolomé de Tirajana;1.575 € /mes;['4 habs.', '2 baños', '178 m²', 'con terraza'];Casa o chalet;Gc-500, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/amueblado-parking-television/156597654/d;Piso de alquiler en Calle Partera Leonorita, San Bartolomé de Tirajana;749 € /mes;['3 habs.', '2 baños', '81 m²', 'con parking'];Piso;Calle Partera Leonorita, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/159311937/d;Piso de alquiler en Plaza Loma de Jinamar, Las Palmas de Gran Canaria;450 € /mes;['3 habs.', '1 baño', '80 m²', 'con ascensor'];Piso;Plaza Loma de Jinamar, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/ingenio/parking-amueblado/158419224/d;Piso de alquiler en Calle Artemi Semidán, Ingenio;500 € /mes;['3 habs.', '2 baños', '93 m²', ''];Piso;Calle Artemi Semidán, Ingenio;Alquilar;2021/04/12
/es/alquiler/vivienda/mogan/aire-acondicionado-terraza-amueblado-piscina/158418266/d;Piso de alquiler en Calle Albacín, Mogán;900 € /mes;['1 hab.', '1 baño', '68 m²', 'con terraza'];Piso;Calle Albacín, Mogán;Alquilar;2021/04/12
/es/alquiler/vivienda/telde/amueblado/159012371/d;Piso de alquiler en Calle Daoíz, 27, Telde;600 € /mes;['3 habs.', '2 baños', '110 m²', ''];Piso;Calle Daoíz, 27, Telde;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158984550/d;Loft de alquiler en Las Palmas de Gran Canaria;550 € /mes;['1 hab.', '1 baño', '30 m²', 'con ascensor'];Loft;Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-zona-comunitaria-amueblado-television-piscina/159222930/d;Piso de alquiler en Calle Doctor Juan Bosch Millares, San Bartolomé de Tirajana;850 € /mes;['1 hab.', '2 baños', '65 m²', 'con terraza'];Piso;Calle Doctor Juan Bosch Millares, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/telde/parking-amueblado-television/158690762/d;Piso de alquiler en Calle Nicolás Copérnico, Telde;550 € /mes;['3 habs.', '1 baño', '90 m²', ''];Piso;Calle Nicolás Copérnico, Telde;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/jardin-terraza-piscina-amueblado/159310959/d;Apartamento de alquiler en Plaza Av. Touroperador Vingresor, San Bartolomé de Tirajana;875 € /mes;['1 hab.', '1 baño', '35 m²', 'con terraza'];Apartamento;Plaza Av. Touroperador Vingresor, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-amueblado/158084169/d;Apartamento de alquiler en Avenida Touroperador Neckermann, San Bartolomé de Tirajana;550 € /mes;['1 hab.', '1 baño', '40 m²', 'con terraza'];Apartamento;Avenida Touroperador Neckermann, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/telde/terraza-amueblado-internet/154285721/d;Casa adosada de alquiler en Paseo Marítimo de Tufia, Telde;2.200 € /mes;['2 habs.', '3 baños', '108 m²', 'con terraza'];Casa adosada;Paseo Marítimo de Tufia, Telde;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/aire-acondicionado-ascensor-amueblado-television/159221137/d;Piso de alquiler en Calle Secretario Artiles, 84, Las Palmas de Gran Canaria;800 € /mes;['1 hab.', '1 baño', '35 m²', 'con ascensor'];Piso;Calle Secretario Artiles, 84, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/telde/television/159220660/d;Piso de alquiler en Calle Cánovas del Castillo, 162, Telde;600 € /mes;['3 habs.', '1 baño', '122 m²', ''];Piso;Calle Cánovas del Castillo, 162, Telde;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158506567/d;Estudio de alquiler en Calle Alfredo L Jones, Las Palmas de Gran Canaria;575 € /mes;['1 hab.', '33 m²', 'con ascensor'];Estudio;Calle Alfredo L Jones, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/teror/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio/158430091/d;Casa o chalet de alquiler en Blas Herrera, Teror;900 € /mes;['3 habs.', '3 baños', '160 m²', 'con terraza'];Casa o chalet;Blas Herrera, Teror;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158559247/d;Piso de alquiler en Calle Joaquín Costa, Las Palmas de Gran Canaria;780 € /mes;['2 habs.', '1 baño', '63 m²', 'con ascensor'];Piso;Calle Joaquín Costa, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/san-bartolome-de-tirajana/terraza-zona-comunitaria-amueblado-piscina/159220555/d;Piso de alquiler en Calle Dr Agustín Millares Carlo, San Bartolomé de Tirajana;650 € /mes;['1 hab.', '1 baño', '60 m²', 'con terraza'];Piso;Calle Dr Agustín Millares Carlo, San Bartolomé de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/moya-(las-palmas)/ascensor-patio-amueblado/159219556/d;Piso de alquiler en Moya (Las Palmas);600 € /mes;['2 habs.', '1 baño', '85 m²', 'con ascensor'];Piso;Moya (Las Palmas);Alquilar;2021/04/12
/es/alquiler/vivienda/arucas/ascensor-amueblado/159217687/d;Apartamento de alquiler en Calle Clemente Jordán, Arucas;490 € /mes;['1 hab.', '1 baño', '55 m²', 'con ascensor'];Apartamento;Calle Clemente Jordán, Arucas;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/parking-jardin-terraza/159308714/d;Piso de alquiler en Plaza Espérides 1, Las Palmas de Gran Canaria;750 € /mes;['2 habs.', '1 baño', '82 m²', 'con terraza'];Piso;Plaza Espérides 1, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor/157814569/d;Piso de alquiler en General Vives, Las Palmas de Gran Canaria;600 € /mes;['1 hab.', '1 baño', '40 m²', 'con ascensor'];Piso;General Vives, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/ascensor-amueblado/158178782/d;Piso de alquiler en Avenida Ansite, Las Palmas de Gran Canaria;875 € /mes;['3 habs.', '2 baños', '100 m²', 'con ascensor'];Piso;Avenida Ansite, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/santa-lucia-de-tirajana/aire-acondicionado-trastero-ascensor-amueblado-parking/159215523/d;Piso de alquiler en Santa Lucía de Tirajana;650 € /mes;['3 habs.', '2 baños', '90 m²', 'con ascensor y parking'];Piso;Santa Lucía de Tirajana;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/terraza-patio/159214225/d;Casa o chalet de alquiler en Calle Río Nervión, Las Palmas de Gran Canaria;1.300 € /mes;['8 habs.', '2 baños', '170 m²', 'con terraza'];Casa o chalet;Calle Río Nervión, Las Palmas de Gran Canaria;Alquilar;2021/04/12
/es/alquiler/vivienda/las-palmas-de-gran-canaria/terraza-ascensor-amueblado/159213568/d;Piso de alquiler en Calle Pascal, Las Palmas de Gran Canaria;780 € /mes;['2 habs.', '1 baño', '70 m²', 'con ascensor y terraza'];Piso;Calle Pascal, Las Palmas de Gran Canaria;Alquilar;2021/04/12
